key_value,flight_number,airline,flight_date,STD,Departure,ARRIVAL,IO
36140,LJ132,진에어,2024-08-16,5:10:00,코타키나발루,인천,도착
36141,KE5762,대한항공,2024-08-16,5:10:00,코타키나발루,인천,도착
36142,OZ7583,아시아나항공,2024-08-16,5:10:00,다낭,인천,도착
36143,KE178,대한항공,2024-08-16,5:25:00,홍콩,인천,도착
36144,DL7774,델타항공,2024-08-16,5:25:00,홍콩,인천,도착
36145,VS5516,버진 애트란틱항공,2024-08-16,5:25:00,홍콩,인천,도착
36146,LJ010,진에어,2024-08-16,5:20:00,치앙마이,인천,도착
36147,KE5090,대한항공,2024-08-16,5:20:00,치앙마이,인천,도착
36148,KE456,대한항공,2024-08-16,5:25:00,하노이,인천,도착
36149,DL7923,델타항공,2024-08-16,5:25:00,하노이,인천,도착
36150,VN3411,베트남항공,2024-08-16,5:25:00,하노이,인천,도착
36151,VS5517,버진 애트란틱항공,2024-08-16,5:25:00,하노이,인천,도착
36152,VJ836,비엣젯항공,2024-08-16,4:30:00,나트랑,인천,도착
36153,KE658,대한항공,2024-08-16,5:05:00,방콕/수완나품,인천,도착
36154,DL7858,델타항공,2024-08-16,5:05:00,방콕/수완나품,인천,도착
36155,KE462,대한항공,2024-08-16,5:30:00,다낭,인천,도착
36156,DL7812,델타항공,2024-08-16,5:30:00,다낭,인천,도착
36157,VN3440,베트남항공,2024-08-16,5:30:00,다낭,인천,도착
36158,VS5522,버진 애트란틱항공,2024-08-16,5:30:00,다낭,인천,도착
36159,KE624,대한항공,2024-08-16,4:35:00,마닐라,인천,도착
36160,MM809,피치항공,2024-08-16,4:40:00,도쿄/하네다,인천,도착
36161,OZ756,아시아나항공,2024-08-16,5:55:00,다낭,인천,도착
36162,AC6972,캐나다항공,2024-08-16,5:55:00,다낭,인천,도착
36163,VN416,베트남항공,2024-08-16,5:50:00,하노이,인천,도착
36164,KE5684,대한항공,2024-08-16,5:50:00,하노이,인천,도착
36165,VJ962,비엣젯항공,2024-08-16,5:30:00,하노이,인천,도착
36166,OZ356,아시아나항공,2024-08-16,5:45:00,광저우,인천,도착
36167,OZ704,아시아나항공,2024-08-16,4:50:00,마닐라,인천,도착
36168,7C4206,제주항공,2024-08-16,5:50:00,치앙마이,인천,도착
36169,H19781,한 에어,2024-08-16,5:50:00,치앙마이,인천,도착
36170,OZ734,아시아나항공,2024-08-16,5:50:00,하노이,인천,도착
36171,AC6985,캐나다항공,2024-08-16,5:50:00,하노이,인천,도착
36172,UA7313,유나이티드항공,2024-08-16,5:50:00,하노이,인천,도착
36173,PR466,필리핀항공,2024-08-16,5:20:00,마닐라,인천,도착
36174,KE644,대한항공,2024-08-16,6:00:00,싱가포르,인천,도착
36175,DL7820,델타항공,2024-08-16,6:00:00,싱가포르,인천,도착
36176,ZE512,이스타항공,2024-08-16,6:00:00,방콕/수완나품,인천,도착
36177,AM090,아에로멕시코,2024-08-16,6:00:00,멕시코시티,인천,도착
36178,LO097,폴란드항공,2024-08-16,6:20:00,바르샤바,인천,도착
36179,TW122,티웨이항공,2024-08-16,6:05:00,호찌민,인천,도착
36180,KE170,대한항공,2024-08-16,6:00:00,마카오,인천,도착
36181,VJ864,비엣젯항공,2024-08-16,5:45:00,호찌민,인천,도착
36182,PR484,필리핀항공,2024-08-16,6:25:00,세부,인천,도착
36183,RS582,에어서울,2024-08-16,5:50:00,보홀 팡라오,인천,도착
36184,TW192,티웨이항공,2024-08-16,6:35:00,다낭,인천,도착
36185,BX742,에어부산,2024-08-16,6:20:00,비엔티안,인천,도착
36186,OZ9252,아시아나항공,2024-08-16,6:20:00,비엔티안,인천,도착
36187,BX748,에어부산,2024-08-16,6:05:00,방콕/수완나품,인천,도착
36188,KE668,대한항공,2024-08-16,6:40:00,치앙마이,인천,도착
36189,DL7927,델타항공,2024-08-16,6:40:00,치앙마이,인천,도착
36190,YP602,에어프레미아,2024-08-16,6:25:00,방콕/수완나품,인천,도착
36191,7C3105,제주항공,2024-08-16,6:55:00,괌,인천,도착
36192,VJ926,비엣젯항공,2024-08-16,6:15:00,하이퐁,인천,도착
36193,TW308,티웨이항공,2024-08-16,7:00:00,사이판,인천,도착
36194,LJ722,진에어,2024-08-16,6:30:00,마카오,인천,도착
36195,KE5754,대한항공,2024-08-16,6:30:00,마카오,인천,도착
36196,7C2306,제주항공,2024-08-16,4:20:00,마닐라,인천,도착
36197,H19864,한 에어,2024-08-16,4:20:00,마닐라,인천,도착
36198,KE498,대한항공,2024-08-16,6:50:00,델리,인천,도착
36199,DL7818,델타항공,2024-08-16,6:50:00,델리,인천,도착
36200,TW170,티웨이항공,2024-08-16,6:30:00,코타키나발루,인천,도착
36201,LJ038,진에어,2024-08-16,6:30:00,클라크필드,인천,도착
36202,KE5764,대한항공,2024-08-16,6:30:00,클라크필드,인천,도착
36203,QV923,라오항공,2024-08-16,7:05:00,비엔티안,인천,도착
36204,7C4104,제주항공,2024-08-16,6:25:00,푸꾸옥,인천,도착
36205,H19955,한 에어,2024-08-16,6:25:00,푸꾸옥,인천,도착
36206,TG658,타이항공,2024-08-16,6:35:00,방콕/수완나품,인천,도착
36207,7C2508,제주항공,2024-08-16,6:45:00,코타키나발루,인천,도착
36208,H19958,한 에어,2024-08-16,6:45:00,코타키나발루,인천,도착
36209,VJ880,비엣젯항공,2024-08-16,5:00:00,다낭,인천,도착
36210,OZ752,아시아나항공,2024-08-16,6:40:00,싱가포르,인천,도착
36211,SQ5752,싱가포르항공,2024-08-16,6:40:00,싱가포르,인천,도착
36212,7C4604,제주항공,2024-08-16,7:35:00,클라크필드,인천,도착
36213,H19767,한 에어,2024-08-16,7:35:00,클라크필드,인천,도착
36214,KE616,대한항공,2024-08-16,6:30:00,세부,인천,도착
36215,KE626,대한항공,2024-08-16,6:15:00,마닐라,인천,도착
36216,VN408,베트남항공,2024-08-16,6:40:00,호찌민,인천,도착
36217,KE5682,대한항공,2024-08-16,6:40:00,호찌민,인천,도착
36218,KE672,대한항공,2024-08-16,7:00:00,쿠알라룸푸르,인천,도착
36219,DL7912,델타항공,2024-08-16,7:00:00,쿠알라룸푸르,인천,도착
36220,MH5620,말레이시아 항공,2024-08-16,7:00:00,쿠알라룸푸르,인천,도착
36221,KE628,대한항공,2024-08-16,7:05:00,자카르타/수카르노하타,인천,도착
36222,DL7932,델타항공,2024-08-16,7:05:00,자카르타/수카르노하타,인천,도착
36223,GA9962,가루다인도네시아,2024-08-16,7:05:00,자카르타/수카르노하타,인천,도착
36224,KE652,대한항공,2024-08-16,6:55:00,방콕/수완나품,인천,도착
36225,DL7854,델타항공,2024-08-16,6:55:00,방콕/수완나품,인천,도착
36226,HA6010,하와이안 항공,2024-08-16,6:55:00,방콕/수완나품,인천,도착
36227,ZE518,이스타항공,2024-08-16,7:30:00,치앙마이,인천,도착
36228,LJ006,진에어,2024-08-16,7:00:00,푸켓,인천,도착
36229,KE5068,대한항공,2024-08-16,7:00:00,푸켓,인천,도착
36230,OZ708,아시아나항공,2024-08-16,7:05:00,클라크필드,인천,도착
36231,7C2108,제주항공,2024-08-16,6:00:00,홍콩,인천,도착
36232,H19856,한 에어,2024-08-16,6:00:00,홍콩,인천,도착
36233,TG656,타이항공,2024-08-16,6:55:00,방콕/수완나품,인천,도착
36234,TW176,티웨이항공,2024-08-16,6:35:00,세부,인천,도착
36235,D7504,에어아시아엑스,2024-08-16,6:30:00,쿠알라룸푸르,인천,도착
36236,LJ702,진에어,2024-08-16,6:30:00,홍콩,인천,도착
36237,KE5070,대한항공,2024-08-16,6:30:00,홍콩,인천,도착
36238,PR472,필리핀항공,2024-08-16,6:30:00,보홀 팡라오,인천,도착
36239,7C4304,제주항공,2024-08-16,7:20:00,비엔티안,인천,도착
36240,H19907,한 에어,2024-08-16,7:20:00,비엔티안,인천,도착
36241,KE690,대한항공,2024-08-16,7:00:00,프놈펜,인천,도착
36242,DL7880,델타항공,2024-08-16,7:00:00,프놈펜,인천,도착
36243,OZ762,아시아나항공,2024-08-16,7:10:00,자카르타/수카르노하타,인천,도착
36244,VJ976,비엣젯항공,2024-08-16,4:00:00,푸꾸옥,인천,도착
36245,LJ092,진에어,2024-08-16,7:20:00,푸꾸옥,인천,도착
36246,KE634,대한항공,2024-08-16,7:35:00,덴파사르,인천,도착
36247,DL7804,델타항공,2024-08-16,7:35:00,덴파사르,인천,도착
36248,GA9960,가루다인도네시아,2024-08-16,7:35:00,덴파사르,인천,도착
36249,7C2804,제주항공,2024-08-16,7:30:00,하노이,인천,도착
36250,H19874,한 에어,2024-08-16,7:30:00,하노이,인천,도착
36251,MH066,말레이시아 항공,2024-08-16,7:10:00,쿠알라룸푸르,인천,도착
36252,KE5672,대한항공,2024-08-16,7:10:00,쿠알라룸푸르,인천,도착
36253,UL2766,스리랑카항공,2024-08-16,7:10:00,쿠알라룸푸르,인천,도착
36254,QR5397,카타르항공,2024-08-16,7:10:00,쿠알라룸푸르,인천,도착
36255,SQ608,싱가포르항공,2024-08-16,7:45:00,싱가포르,인천,도착
36256,OZ6782,아시아나항공,2024-08-16,7:45:00,싱가포르,인천,도착
36257,UK8608,비스타라항공,2024-08-16,7:45:00,싱가포르,인천,도착
36258,VA5678,버진 오스트레일리아,2024-08-16,7:45:00,싱가포르,인천,도착
36259,VJ834,비엣젯항공,2024-08-16,5:45:00,나트랑,인천,도착
36260,TW118,티웨이항공,2024-08-16,7:30:00,홍콩,인천,도착
36261,VJ878,비엣젯항공,2024-08-16,6:00:00,다낭,인천,도착
36262,KE488,대한항공,2024-08-16,8:00:00,푸꾸옥,인천,도착
36263,DL7866,델타항공,2024-08-16,8:00:00,푸꾸옥,인천,도착
36264,VN3466,베트남항공,2024-08-16,8:00:00,푸꾸옥,인천,도착
36265,OZ736,아시아나항공,2024-08-16,7:10:00,호찌민,인천,도착
36266,AC6983,캐나다항공,2024-08-16,7:10:00,호찌민,인천,도착
36267,EY8446,에티하드 항공,2024-08-16,7:10:00,호찌민,인천,도착
36268,OD820,바틱 에어 말레이시아,2024-08-16,5:50:00,쿠알라룸푸르,인천,도착
36269,KE476,대한항공,2024-08-16,7:00:00,호찌민,인천,도착
36270,DL7926,델타항공,2024-08-16,7:00:00,호찌민,인천,도착
36271,VN3400,베트남항공,2024-08-16,7:00:00,호찌민,인천,도착
36272,VS5520,버진 애트란틱항공,2024-08-16,7:00:00,호찌민,인천,도착
36273,OZ766,아시아나항공,2024-08-16,7:50:00,치앙마이,인천,도착
36274,OZ710,아시아나항공,2024-08-16,7:45:00,세부,인천,도착
36275,KE1432,대한항공,2024-08-16,8:10:00,대구,인천,도착
36276,AF7897,에어 프랑스,2024-08-16,8:10:00,대구,인천,도착
36277,AZ2781,ITA항공,2024-08-16,8:10:00,대구,인천,도착
36278,DL7846,델타항공,2024-08-16,8:10:00,대구,인천,도착
36279,SV6617,사우디아항공,2024-08-16,8:10:00,대구,인천,도착
36280,KE664,대한항공,2024-08-16,8:05:00,푸켓,인천,도착
36281,DL7937,델타항공,2024-08-16,8:05:00,푸켓,인천,도착
36282,LJ032,진에어,2024-08-16,7:25:00,세부,인천,도착
36283,KE5782,대한항공,2024-08-16,7:25:00,세부,인천,도착
36284,7C2406,제주항공,2024-08-16,6:55:00,세부,인천,도착
36285,H19866,한 에어,2024-08-16,6:55:00,세부,인천,도착
36286,RS528,에어서울,2024-08-16,7:10:00,나트랑,인천,도착
36287,KE1406,대한항공,2024-08-16,8:10:00,김해,인천,도착
36288,DL7876,델타항공,2024-08-16,8:10:00,김해,인천,도착
36289,ZA215,스카이 앙코르 항공,2024-08-16,7:15:00,프놈펜,인천,도착
36290,7C4410,제주항공,2024-08-16,7:50:00,보홀 팡라오,인천,도착
36291,H19967,한 에어,2024-08-16,7:50:00,보홀 팡라오,인천,도착
36292,HY511,우즈베키스탄항공,2024-08-16,8:25:00,타슈켄트,인천,도착
36293,LJ134,진에어,2024-08-16,8:20:00,코타키나발루,인천,도착
36294,VJ960,비엣젯항공,2024-08-16,7:55:00,하노이,인천,도착
36295,KE468,대한항공,2024-08-16,7:55:00,나트랑,인천,도착
36296,DL7814,델타항공,2024-08-16,7:55:00,나트랑,인천,도착
36297,VN3408,베트남항공,2024-08-16,7:55:00,나트랑,인천,도착
36298,OZ740,아시아나항공,2024-08-16,7:20:00,프놈펜,인천,도착
36299,UA7296,유나이티드항공,2024-08-16,7:20:00,프놈펜,인천,도착
36300,AF264,에어 프랑스,2024-08-16,8:40:00,파리/샤를드골,인천,도착
36301,KE5902,대한항공,2024-08-16,8:40:00,파리/샤를드골,인천,도착
36302,KL2018,KLM네덜란드항공,2024-08-16,8:40:00,파리/샤를드골,인천,도착
36303,VN430,베트남항공,2024-08-16,6:40:00,다낭,인천,도착
36304,KE5674,대한항공,2024-08-16,6:40:00,다낭,인천,도착
36305,OZ578,아시아나항공,2024-08-16,7:40:00,알마티,인천,도착
36306,KC578,에어 아스타나,2024-08-16,7:40:00,알마티,인천,도착
36307,7C3403,제주항공,2024-08-16,8:35:00,사이판,인천,도착
36308,LJ088,진에어,2024-08-16,7:30:00,나트랑,인천,도착
36309,7C2312,제주항공,2024-08-16,8:35:00,달랏,인천,도착
36310,H19965,한 에어,2024-08-16,8:35:00,달랏,인천,도착
36311,BX7145,에어부산,2024-08-16,8:35:00,보홀 팡라오,인천,도착
36312,KE646,대한항공,2024-08-16,8:45:00,싱가포르,인천,도착
36313,DL7822,델타항공,2024-08-16,8:45:00,싱가포르,인천,도착
36314,OM6232,몽골항공,2024-08-16,8:45:00,싱가포르,인천,도착
36315,ZE594,이스타항공,2024-08-16,6:55:00,다낭,인천,도착
36316,7C2408,제주항공,2024-08-16,7:40:00,세부,인천,도착
36317,H19880,한 에어,2024-08-16,7:40:00,세부,인천,도착
36318,TW158,티웨이항공,2024-08-16,7:30:00,나트랑,인천,도착
36319,5J186,세부퍼시픽항공,2024-08-16,7:55:00,마닐라,인천,도착
36320,LJ044,진에어,2024-08-16,8:15:00,보홀 팡라오,인천,도착
36321,RS512,에어서울,2024-08-16,7:05:00,다낭,인천,도착
36322,ZE562,이스타항공,2024-08-16,7:55:00,나트랑,인천,도착
36323,KE1410,대한항공,2024-08-16,9:10:00,김해,인천,도착
36324,AF7900,에어 프랑스,2024-08-16,9:10:00,김해,인천,도착
36325,KL3397,KLM네덜란드항공,2024-08-16,9:10:00,김해,인천,도착
36326,AZ2777,ITA항공,2024-08-16,9:10:00,김해,인천,도착
36327,DL7882,델타항공,2024-08-16,9:10:00,김해,인천,도착
36328,GA878,가루다인도네시아,2024-08-16,8:30:00,자카르타/수카르노하타,인천,도착
36329,KE5644,대한항공,2024-08-16,8:30:00,자카르타/수카르노하타,인천,도착
36330,OZ742,아시아나항공,2024-08-16,8:50:00,방콕/수완나품,인천,도착
36331,AC6997,캐나다항공,2024-08-16,8:50:00,방콕/수완나품,인천,도착
36332,ET1299,에티오피아항공,2024-08-16,8:50:00,방콕/수완나품,인천,도착
36333,OS8051,오스트리아 항공,2024-08-16,8:50:00,방콕/수완나품,인천,도착
36334,TG6726,타이항공,2024-08-16,8:50:00,방콕/수완나품,인천,도착
36335,OZ604,아시아나항공,2024-08-16,9:15:00,멜버른,인천,도착
36336,RS530,에어서울,2024-08-16,8:10:00,나트랑,인천,도착
36337,KE630,대한항공,2024-08-16,9:20:00,덴파사르,인천,도착
36338,DL7873,델타항공,2024-08-16,9:20:00,덴파사르,인천,도착
36339,AF5390,에어 프랑스,2024-08-16,9:20:00,덴파사르,인천,도착
36340,GA9964,가루다인도네시아,2024-08-16,9:20:00,덴파사르,인천,도착
36341,KE1412,대한항공,2024-08-16,9:45:00,김해,인천,도착
36342,AF5368,에어 프랑스,2024-08-16,9:45:00,김해,인천,도착
36343,AZ2769,ITA항공,2024-08-16,9:45:00,김해,인천,도착
36344,DL7875,델타항공,2024-08-16,9:45:00,김해,인천,도착
36345,MM701,피치항공,2024-08-16,9:35:00,오사카/ 간사이,인천,도착
36346,TW604,티웨이항공,2024-08-16,9:40:00,비슈케크,인천,도착
36347,SQ612,싱가포르항공,2024-08-16,9:50:00,싱가포르,인천,도착
36348,OZ6726,아시아나항공,2024-08-16,9:50:00,싱가포르,인천,도착
36349,VA5682,버진 오스트레일리아,2024-08-16,9:50:00,싱가포르,인천,도착
36350,QR862,카타르항공,2024-08-16,9:55:00,도하,인천,도착
36351,7C2204,제주항공,2024-08-16,8:40:00,방콕/수완나품,인천,도착
36352,H19858,한 에어,2024-08-16,8:40:00,방콕/수완나품,인천,도착
36353,TW128,티웨이항공,2024-08-16,8:35:00,다낭,인천,도착
36354,LJ002,진에어,2024-08-16,8:25:00,방콕/수완나품,인천,도착
36355,KE5066,대한항공,2024-08-16,8:25:00,방콕/수완나품,인천,도착
36356,7C4908,제주항공,2024-08-16,9:40:00,나트랑,인천,도착
36357,H19783,한 에어,2024-08-16,9:40:00,나트랑,인천,도착
36358,KC909,에어 아스타나,2024-08-16,9:40:00,알마티,인천,도착
36359,CX6231,캐세이퍼시픽항공,2024-08-16,9:40:00,알마티,인천,도착
36360,OZ6962,아시아나항공,2024-08-16,9:40:00,알마티,인천,도착
36361,TW102,티웨이항공,2024-08-16,8:55:00,방콕/수완나품,인천,도착
36362,GA870,가루다인도네시아,2024-08-16,9:15:00,덴파사르,인천,도착
36363,KE5630,대한항공,2024-08-16,9:15:00,덴파사르,인천,도착
36364,TK020,터키항공,2024-08-16,8:45:00,이스탄불,인천,도착
36365,OZ6934,아시아나항공,2024-08-16,8:45:00,이스탄불,인천,도착
36366,PK5020,파키스탄 국제 항공,2024-08-16,8:45:00,이스탄불,인천,도착
36367,7C4910,제주항공,2024-08-16,10:20:00,나트랑,인천,도착
36368,H19951,한 에어,2024-08-16,10:20:00,나트랑,인천,도착
36369,TW172,티웨이항공,2024-08-16,9:55:00,싱가포르,인천,도착
36370,CZ685,중국남방항공,2024-08-16,10:10:00,다롄(대련),인천,도착
36371,LH718,루프트한자 독일항공,2024-08-16,9:55:00,뮌헨,인천,도착
36372,LH712,루프트한자 독일항공,2024-08-16,9:55:00,프랑크푸르트,인천,도착
36373,XJ700,타이에어아시아엑스,2024-08-16,10:05:00,방콕/수완나품,인천,도착
36374,OZ744,아시아나항공,2024-08-16,9:35:00,방콕/수완나품,인천,도착
36375,AC6977,캐나다항공,2024-08-16,9:35:00,방콕/수완나품,인천,도착
36376,TG6757,타이항공,2024-08-16,9:35:00,방콕/수완나품,인천,도착
36377,7C1407,제주항공,2024-08-16,10:30:00,후쿠오카,인천,도착
36378,H19910,한 에어,2024-08-16,10:30:00,후쿠오카,인천,도착
36379,BX788,에어부산,2024-08-16,9:15:00,나트랑,인천,도착
36380,OZ9588,아시아나항공,2024-08-16,9:15:00,나트랑,인천,도착
36381,LJ082,진에어,2024-08-16,8:00:00,다낭,인천,도착
36382,KE5770,대한항공,2024-08-16,8:00:00,다낭,인천,도착
36383,GS7993,천진항공,2024-08-16,10:30:00,톈진,인천,도착
36384,7C2904,제주항공,2024-08-16,8:05:00,다낭,인천,도착
36385,H19878,한 에어,2024-08-16,8:05:00,다낭,인천,도착
36386,SC8001,산동항공,2024-08-16,10:45:00,지난,인천,도착
36387,OZ6702,아시아나항공,2024-08-16,10:45:00,지난,인천,도착
36388,CA8873,중국국제항공,2024-08-16,10:45:00,지난,인천,도착
36389,7C2206,제주항공,2024-08-16,9:20:00,방콕/수완나품,인천,도착
36390,H19860,한 에어,2024-08-16,9:20:00,방콕/수완나품,인천,도착
36391,LJ350,진에어,2024-08-16,10:55:00,키타큐슈,인천,도착
36392,KE5750,대한항공,2024-08-16,10:55:00,키타큐슈,인천,도착
36393,CI164,중화항공,2024-08-16,11:00:00,가오슝,인천,도착
36394,KE5700,대한항공,2024-08-16,11:00:00,가오슝,인천,도착
36395,AY041,핀에어,2024-08-16,11:20:00,헬싱키,인천,도착
36396,MU2039,중국동방항공,2024-08-16,11:00:00,칭다오,인천,도착
36397,FM3077,상하이항공,2024-08-16,11:00:00,칭다오,인천,도착
36398,KE5854,대한항공,2024-08-16,11:00:00,칭다오,인천,도착
36399,VJ862,비엣젯항공,2024-08-16,9:40:00,호찌민,인천,도착
36400,KE722,대한항공,2024-08-16,11:05:00,오사카/ 간사이,인천,도착
36401,DL7784,델타항공,2024-08-16,11:05:00,오사카/ 간사이,인천,도착
36402,AZ2783,ITA항공,2024-08-16,11:05:00,오사카/ 간사이,인천,도착
36403,VS5506,버진 애트란틱항공,2024-08-16,11:05:00,오사카/ 간사이,인천,도착
36404,JL5211,일본항공,2024-08-16,11:05:00,오사카/ 간사이,인천,도착
36405,LJ262,진에어,2024-08-16,10:55:00,후쿠오카,인천,도착
36406,7C4176,제주항공,2024-08-16,10:45:00,푸꾸옥,인천,도착
36407,MU549,중국동방항공,2024-08-16,10:55:00,옌타이,인천,도착
36408,KE5848,대한항공,2024-08-16,10:55:00,옌타이,인천,도착
36409,MU579,중국동방항공,2024-08-16,11:15:00,난징,인천,도착
36410,KE5860,대한항공,2024-08-16,11:15:00,난징,인천,도착
36411,OZ5323,아시아나항공,2024-08-16,10:40:00,베니스,인천,도착
36412,BR170,에바항공,2024-08-16,11:00:00,타이베이,인천,도착
36413,AC6535,캐나다항공,2024-08-16,11:00:00,타이베이,인천,도착
36414,NZ4926,에어 뉴질랜드,2024-08-16,11:00:00,타이베이,인천,도착
36415,OZ6874,아시아나항공,2024-08-16,11:00:00,타이베이,인천,도착
36416,TG6390,타이항공,2024-08-16,11:00:00,타이베이,인천,도착
36417,SC4609,산동항공,2024-08-16,11:15:00,칭다오,인천,도착
36418,OZ6710,아시아나항공,2024-08-16,11:15:00,칭다오,인천,도착
36419,CA8887,중국국제항공,2024-08-16,11:15:00,칭다오,인천,도착
36420,KE744,대한항공,2024-08-16,11:20:00,나고야,인천,도착
36421,DL7794,델타항공,2024-08-16,11:20:00,나고야,인천,도착
36422,AZ2785,ITA항공,2024-08-16,11:20:00,나고야,인천,도착
36423,OM6718,몽골항공,2024-08-16,11:20:00,나고야,인천,도착
36424,KL9849,KLM네덜란드항공,2024-08-16,11:20:00,나고야,인천,도착
36425,JL5217,일본항공,2024-08-16,11:20:00,나고야,인천,도착
36426,CZ683,중국남방항공,2024-08-16,11:45:00,하얼빈,인천,도착
36427,CI160,중화항공,2024-08-16,11:10:00,타이베이,인천,도착
36428,DL7717,델타항공,2024-08-16,11:10:00,타이베이,인천,도착
36429,HA2870,하와이안 항공,2024-08-16,11:10:00,타이베이,인천,도착
36430,KE5692,대한항공,2024-08-16,11:10:00,타이베이,인천,도착
36431,OZ115,아시아나항공,2024-08-16,11:00:00,오사카/ 간사이,인천,도착
36432,EY8468,에티하드 항공,2024-08-16,11:00:00,오사카/ 간사이,인천,도착
36433,NH6955,전일본공수 주식회사,2024-08-16,11:00:00,오사카/ 간사이,인천,도착
36434,NZ4051,에어 뉴질랜드,2024-08-16,11:00:00,오사카/ 간사이,인천,도착
36435,CZ681,중국남방항공,2024-08-16,11:50:00,선양(심양),인천,도착
36436,ZG041,집에어,2024-08-16,11:30:00,도쿄/나리타,인천,도착
36437,7C1303,제주항공,2024-08-16,11:50:00,오사카/ 간사이,인천,도착
36438,H19812,한 에어,2024-08-16,11:50:00,오사카/ 간사이,인천,도착
36439,RS712,에어서울,2024-08-16,11:55:00,오사카/ 간사이,인천,도착
36440,CA171,중국국제항공,2024-08-16,11:45:00,톈진,인천,도착
36441,OZ6812,아시아나항공,2024-08-16,11:45:00,톈진,인천,도착
36442,KE1414,대한항공,2024-08-16,11:55:00,김해,인천,도착
36443,AZ2775,ITA항공,2024-08-16,11:55:00,김해,인천,도착
36444,SV6615,사우디아항공,2024-08-16,11:55:00,김해,인천,도착
36445,DL7859,델타항공,2024-08-16,11:55:00,김해,인천,도착
36446,UO618,홍콩익스프레스,2024-08-16,11:50:00,홍콩,인천,도착
36447,CZ313,중국남방항공,2024-08-16,11:35:00,상하이/푸동,인천,도착
36448,OZ368,아시아나항공,2024-08-16,11:30:00,상하이/푸동,인천,도착
36449,HO3110,길상항공,2024-08-16,11:30:00,상하이/푸동,인천,도착
36450,KE706,대한항공,2024-08-16,11:45:00,도쿄/나리타,인천,도착
36451,DL7782,델타항공,2024-08-16,11:45:00,도쿄/나리타,인천,도착
36452,SV6609,사우디아항공,2024-08-16,11:45:00,도쿄/나리타,인천,도착
36453,VS5504,버진 애트란틱항공,2024-08-16,11:45:00,도쿄/나리타,인천,도착
36454,JL5201,일본항공,2024-08-16,11:45:00,도쿄/나리타,인천,도착
36455,AM6751,아에로멕시코,2024-08-16,11:45:00,도쿄/나리타,인천,도착
36456,MU5071,중국동방항공,2024-08-16,11:25:00,항저우,인천,도착
36457,KE5878,대한항공,2024-08-16,11:25:00,항저우,인천,도착
36458,KE788,대한항공,2024-08-16,12:00:00,후쿠오카,인천,도착
36459,AZ2789,ITA항공,2024-08-16,12:00:00,후쿠오카,인천,도착
36460,DL7890,델타항공,2024-08-16,12:00:00,후쿠오카,인천,도착
36461,EY8499,에티하드 항공,2024-08-16,12:00:00,후쿠오카,인천,도착
36462,JL5221,일본항공,2024-08-16,12:00:00,후쿠오카,인천,도착
36463,KL4254,KLM네덜란드항공,2024-08-16,12:00:00,후쿠오카,인천,도착
36464,OM6710,몽골항공,2024-08-16,12:00:00,후쿠오카,인천,도착
36465,VS5510,버진 애트란틱항공,2024-08-16,12:00:00,후쿠오카,인천,도착
36466,EY856,에티하드 항공,2024-08-16,11:40:00,아부다비,인천,도착
36467,OZ6973,아시아나항공,2024-08-16,11:40:00,아부다비,인천,도착
36468,KE7902,대한항공,2024-08-16,11:40:00,아부다비,인천,도착
36469,XY3876,플라이나스,2024-08-16,11:40:00,아부다비,인천,도착
36470,WY5102,오만항공,2024-08-16,11:40:00,아부다비,인천,도착
36471,MS8088,이집트항공,2024-08-16,11:40:00,아부다비,인천,도착
36472,LY9624,이스라엘항공,2024-08-16,11:40:00,아부다비,인천,도착
36473,OZ107,아시아나항공,2024-08-16,11:30:00,도쿄/나리타,인천,도착
36474,EY8473,에티하드 항공,2024-08-16,11:30:00,도쿄/나리타,인천,도착
36475,NH6977,전일본공수 주식회사,2024-08-16,11:30:00,도쿄/나리타,인천,도착
36476,UA7321,유나이티드항공,2024-08-16,11:30:00,도쿄/나리타,인천,도착
36477,CZ687,중국남방항공,2024-08-16,12:15:00,창춘,인천,도착
36478,BX155,에어부산,2024-08-16,12:15:00,후쿠오카,인천,도착
36479,7C1509,제주항공,2024-08-16,12:30:00,히로시마,인천,도착
36480,H19756,한 에어,2024-08-16,12:30:00,히로시마,인천,도착
36481,TW276,티웨이항공,2024-08-16,11:55:00,구마모토,인천,도착
36482,KE952,대한항공,2024-08-16,11:50:00,두바이,인천,도착
36483,EK3482,에미레이트항공,2024-08-16,11:50:00,두바이,인천,도착
36484,SV6613,사우디아항공,2024-08-16,11:50:00,두바이,인천,도착
36485,7C1771,제주항공,2024-08-16,12:20:00,마쓰야마,인천,도착
36486,KE846,대한항공,2024-08-16,12:25:00,칭다오,인천,도착
36487,MU8941,중국동방항공,2024-08-16,12:25:00,칭다오,인천,도착
36488,LJ232,진에어,2024-08-16,12:35:00,오사카/ 간사이,인천,도착
36489,KE5072,대한항공,2024-08-16,12:35:00,오사카/ 간사이,인천,도착
36490,KE896,대한항공,2024-08-16,11:55:00,상하이/푸동,인천,도착
36491,MF9087,샤먼항공,2024-08-16,11:55:00,상하이/푸동,인천,도착
36492,FM8753,상하이항공,2024-08-16,11:55:00,상하이/푸동,인천,도착
36493,MU8933,중국동방항공,2024-08-16,11:55:00,상하이/푸동,인천,도착
36494,Z2884,필리핀에어아시아,2024-08-16,12:10:00,마닐라,인천,도착
36495,KE776,대한항공,2024-08-16,12:30:00,고마쓰,인천,도착
